id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,landMark
3871,Bushwick Ave & Furman Ave,29,30,40.68281,-73.90623,In Service,1,1,Bushwick Ave & Furman Ave,,,,,,false,2020-02-22 10:49:50 AM,
3872,Hancock St & Wyckoff Ave,16,19,40.6972,-73.90674,In Service,1,3,Hancock St & Wyckoff Ave,,,,,,false,2020-02-22 10:47:59 AM,
3873,Madison St & Cypress Ave,15,17,40.70068,-73.90742,In Service,1,2,Madison St & Cypress Ave,,,,,,false,2020-02-22 10:50:25 AM,
3874,Menahan St & Seneca Ave,15,16,40.70461,-73.91054,In Service,1,1,Menahan St & Seneca Ave,,,,,,false,2020-02-22 10:46:52 AM,
3875,Stephen St & Seneca Ave,15,15,40.6988,-73.9007,In Service,1,0,Stephen St & Seneca Ave,,,,,,false,2020-02-22 10:48:56 AM,
3876,Forest Ave & Summerfield St,9,23,40.69922,-73.89795,In Service,1,14,Forest Ave & Summerfield St,,,,,,false,2020-02-22 10:48:36 AM,
3877,Madison St & Forest Ave,21,25,40.70555,-73.90245,In Service,1,4,Madison St & Forest Ave,,,,,,false,2020-02-22 10:47:06 AM,
3878,Cypress Ave & George St,17,19,40.69812,-73.90271,In Service,1,2,Cypress Ave & George St,,,,,,false,2020-02-22 10:47:17 AM,
3879,Broadway & Madison St,23,25,40.68822,-73.91966,In Service,1,2,Broadway & Madison St,,,,,,false,2020-02-22 10:47:03 AM,
3880,Willoughby Ave & Onderdonk Ave,27,27,40.7098,-73.91727,In Service,1,0,Willoughby Ave & Onderdonk Ave,,,,,,false,2020-02-22 10:50:19 AM,
3881,12 Ave & W 125 St,29,39,40.818299,-73.960405,In Service,1,10,12 Ave & W 125 St,,,,,,false,2020-02-22 10:46:55 AM,
3882,Norman St & Wyckoff Ave,14,15,40.69517,-73.90311,In Service,1,1,Norman St & Wyckoff Ave,,,,,,false,2020-02-22 10:50:26 AM,
3883,Harman St & Seneca Ave,18,19,40.70577,-73.91292,In Service,1,0,Harman St & Seneca Ave,,,,,,false,2020-02-22 10:47:59 AM,
3884,Centre St & Seneca Ave,16,23,40.69969,-73.9022,In Service,1,7,Centre St & Seneca Ave,,,,,,false,2020-02-22 10:47:35 AM,
3885,Onderdonk Ave & Gates Ave,18,19,40.70413,-73.90737,In Service,1,1,Onderdonk Ave & Gates Ave,,,,,,false,2020-02-22 10:48:09 AM,
3886,Menahan St & Onderdonk Ave,20,20,40.70553,-73.9096,In Service,1,0,Menahan St & Onderdonk Ave,,,,,,false,2020-02-22 10:47:47 AM,
3887,Flushing Ave & Woodward Ave,21,21,40.71246,-73.91873,In Service,1,0,Flushing Ave & Woodward Ave,,,,,,false,2020-02-22 10:48:50 AM,
3888,Woodward Ave & Harman St,16,19,40.70793,-73.91092,In Service,1,3,Woodward Ave & Harman St,,,,,,false,2020-02-22 10:48:30 AM,
3890,Grove St & Broadway,26,31,40.69047,-73.923511,In Service,1,5,Grove St & Broadway,,,,,,false,2020-02-22 10:49:27 AM,
3891,Irving Ave & Palmetto St,18,20,40.698,-73.9127,In Service,1,2,Irving Ave & Palmetto St,,,,,,false,2020-02-22 10:50:18 AM,
3892,38 Ave & 29 St,17,19,40.75473,-73.93367,In Service,1,2,38 Ave & 29 St,,,,,,false,2020-02-22 10:48:07 AM,
3893,Rockaway Ave & Bainbridge St,22,25,40.68319988172761,-73.91166642308235,In Service,1,3,Rockaway Ave & Bainbridge St,,,,,,false,2020-02-22 10:49:49 AM,
3895,Cypress Ave & Palmetto St,24,25,40.701573408737914,-73.90876293182373,In Service,1,1,Cypress Ave & Palmetto St,,,,,,false,2020-02-22 10:50:10 AM,
3896,Madison St & Seneca Ave,20,22,40.70183,-73.90625,In Service,1,2,Madison St & Seneca Ave,,,,,,false,2020-02-22 10:50:22 AM,
3897,Onderdonk Ave & Dekalb Ave,16,17,40.70863,-73.91497,In Service,1,1,Onderdonk Ave & Dekalb Ave,,,,,,false,2020-02-22 10:48:03 AM,
3898,E 63 St & 3 Ave,51,57,40.763954,-73.9646,In Service,1,5,E 63 St & 3 Ave,,,,,,false,2020-02-22 10:49:22 AM,
3899,Manhattan Av & Leonard St,14,18,40.72084,-73.94844,In Service,1,4,Manhattan Av & Leonard St,,,,,,false,2020-02-22 10:49:24 AM,
3900,Morgan Ave & Lombardy St,26,30,40.72226,-73.93889,In Service,1,4,Morgan Ave & Lombardy St,,,,,,false,2020-02-22 10:50:09 AM,
3901,Stanhope St & Fairview Ave,15,17,40.70998,-73.91116,In Service,1,2,Stanhope St & Fairview Ave,,,,,,false,2020-02-22 10:49:19 AM,
3902,Fairview Ave & Linden St,17,19,40.70694,-73.90632,In Service,1,2,Fairview Ave & Linden St,,,,,,false,2020-02-22 10:50:16 AM,
3903,Jefferson Ave & Evergreen Ave,11,17,40.68989,-73.91458,In Service,1,6,Jefferson Ave & Evergreen Ave,,,,,,false,2020-02-22 10:48:28 AM,
3905,4 Ave & E 12 St,5,27,40.732647,-73.99011,In Service,1,22,4 Ave & E 12 St,,,,,,false,2020-02-22 10:49:15 AM,
3907,Central Ave & Melrose St,17,17,40.70112,-73.93039,In Service,1,0,Central Ave & Melrose St,,,,,,false,2020-02-22 10:48:52 AM,
3909,Madison St & Woodward Ave,18,20,40.70408,-73.90408,In Service,1,2,Madison St & Woodward Ave,,,,,,false,2020-02-22 10:46:43 AM,
3910,Greene Ave & Grandview Ave,16,17,40.709697,-73.907856,In Service,1,1,Greene Ave & Grandview Ave,,,,,,false,2020-02-22 10:48:35 AM,
3911,Wyckoff St & Nevins St,3,22,40.683426,-73.984275,In Service,1,18,Wyckoff St & Nevins St,,,,,,false,2020-02-22 10:49:29 AM,
3913,Sands St Gate,0,19,40.699569,-73.979827,In Service,1,19,Sands St Gate,,,,,,false,2020-02-22 10:49:38 AM,
3914,West End Ave & W 78 St,35,39,40.783786,-73.981687,In Service,1,4,West End Ave & W 78 St,,,,,,false,2020-02-22 10:49:22 AM,
3916,Pearl St & Peck Slip,20,45,40.708485,-74.002751,In Service,1,24,Pearl St & Peck Slip,,,,,,false,2020-02-22 10:50:01 AM,
3917,Willoughby St & Ashland Pl,30,31,40.69178,-73.97877,In Service,1,1,Willoughby St & Ashland Pl,,,,,,false,2020-02-22 10:50:10 AM,
3918,Avenue D & E 8 St,15,30,40.72387,-73.975767,In Service,1,14,Avenue D & E 8 St,,,,,,false,2020-02-22 10:48:47 AM,
